Date,Open,High,Low,Close,Adj Close,Volume
2008-02-06,13.811172,14.244707,13.811172,14.244707,5.661531,1017
2008-02-07,14.244707,14.244707,14.244707,14.244707,5.661531,145
2008-02-08,13.969447,13.969447,13.769883,13.769883,5.472813,2325
2008-02-11,13.632253,13.632253,13.074852,13.074852,5.196574,3923
2008-02-12,13.418927,13.418927,13.143667,13.143667,5.223923,3632
2008-02-13,13.281297,13.281297,13.143667,13.143667,5.223923,1162
2008-02-14,13.143667,13.143667,13.143667,13.143667,5.223923,0
2008-02-15,13.143667,13.143667,13.143667,13.143667,5.223923,0
2008-02-18,13.143667,13.143667,13.143667,13.143667,5.223923,871
2008-02-19,13.006037,13.074852,12.820236,13.074852,5.196574,1162
2008-02-20,13.418927,13.418927,13.418927,13.418927,5.333327,871
2008-02-21,13.150548,13.150548,13.143667,13.143667,5.223923,1598
2008-02-22,13.143667,13.143667,13.143667,13.143667,5.223923,0
2008-02-25,13.074852,13.074852,13.074852,13.074852,5.196574,145
2008-02-26,13.074852,13.074852,13.074852,13.074852,5.196574,0
2008-02-27,13.281297,13.281297,13.281297,13.281297,5.278625,145
2008-02-28,14.203418,15.483377,14.203418,15.483377,6.153838,1453
2008-02-29,15.621007,15.621007,15.621007,15.621007,6.208538,290
2008-03-03,14.107077,14.107077,13.866224,14.107077,5.606830,1598
2008-03-04,14.003854,14.003854,13.969447,13.969447,5.552128,435
2008-03-05,14.038262,14.451152,14.038262,14.451152,5.743582,1453
2008-03-06,14.451152,14.451152,14.045143,14.045143,5.582214,1889
2008-03-07,14.038262,14.038262,14.038262,14.038262,5.579480,290
2008-03-10,13.866224,13.866224,13.763002,13.763002,5.470078,581
2008-03-11,13.763002,13.763002,13.763002,13.763002,5.470078,0
2008-03-12,13.763002,13.763002,13.763002,13.763002,5.470078,0
2008-03-13,13.418927,13.418927,13.081733,13.081733,5.199311,290
2008-03-14,13.418927,13.418927,13.109259,13.109259,5.210251,871
2008-03-17,13.074852,13.074852,12.902814,12.902814,5.128198,1017
2008-03-18,12.868407,12.868407,12.820236,12.833999,5.100847,435
2008-03-19,12.833999,12.833999,12.393583,12.393583,4.925806,726
2008-03-20,12.462398,12.462398,12.462398,12.462398,4.953156,145
2008-03-24,12.730777,12.730777,12.730777,12.730777,5.059822,290
2008-03-25,12.868407,12.868407,12.386702,12.386702,4.923070,2470
2008-03-26,12.386702,12.386702,12.386702,12.386702,4.923070,3632
2008-03-27,12.386702,12.386702,12.249072,12.249072,4.868370,1598
2008-03-28,12.386702,12.386702,12.386702,12.386702,4.923070,1889
2008-03-31,12.386702,12.386702,11.836182,11.836182,4.704268,4504
2008-04-01,12.035745,12.035745,11.939404,12.028864,4.780848,1598
2008-04-02,12.021982,12.021982,11.801774,11.801774,4.690591,435
2008-04-03,11.836182,11.904997,11.836182,11.904997,4.731617,1743
2008-04-04,12.042627,12.042627,12.042627,12.042627,4.786319,290
2008-04-07,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-04-08,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-04-09,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-04-10,12.042627,12.042627,12.042627,12.042627,4.786319,1453
2008-04-11,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-04-14,11.712315,11.712315,11.698552,11.698552,4.649569,871
2008-04-15,11.698552,11.698552,11.698552,11.698552,4.649569,0
2008-04-16,11.719196,11.719196,11.719196,11.719196,4.657771,145
2008-04-17,11.767367,11.767367,11.698552,11.698552,4.649569,1889
2008-04-18,11.705433,11.705433,11.698552,11.698552,4.649569,290
2008-04-22,11.698552,11.698552,11.698552,11.698552,4.649569,1598
2008-04-23,11.691670,11.698552,11.691670,11.698552,4.649569,2034
2008-04-24,11.698552,11.698552,11.698552,11.698552,4.649569,0
2008-04-25,11.698552,11.698552,11.698552,11.698552,4.649569,145
2008-04-28,11.388884,11.388884,11.361358,11.361358,4.515549,726
2008-04-29,11.354477,11.354477,11.148031,11.148031,4.430762,3487
2008-04-30,11.347595,11.560922,11.347595,11.560922,4.594865,1453
2008-05-02,11.698552,11.698552,11.443936,11.443936,4.548369,6539
2008-05-05,12.386702,12.386702,11.492107,11.492107,4.567515,726
2008-05-06,11.691670,11.691670,11.684789,11.691670,4.646832,6248
2008-05-07,11.698552,12.042627,11.698552,11.698552,4.649569,1162
2008-05-08,11.629737,11.691670,11.629737,11.664144,4.635891,1598
2008-05-09,11.664144,11.664144,11.622855,11.622855,4.619481,3342
2008-05-12,11.622855,11.622855,11.622855,11.622855,4.619481,0
2008-05-13,11.629737,11.629737,11.560922,11.560922,4.594865,1017
2008-05-14,11.519633,12.042627,11.519633,11.767367,4.676919,13514
2008-05-15,12.042627,13.625372,12.042627,12.421109,4.936746,2179
2008-05-16,12.407346,13.074852,12.407346,13.074852,5.196574,581
2008-05-19,13.350112,14.107077,13.219363,14.107077,5.606830,5812
2008-05-20,14.100196,14.313522,14.100196,14.313522,5.688881,2906
2008-05-21,14.451152,14.451152,13.900632,13.900632,5.524779,1598
2008-05-23,13.900632,15.139302,13.900632,15.139302,6.017087,3196
2008-05-26,14.795227,15.208117,14.795227,15.139302,6.017087,3051
2008-05-27,14.795227,14.795227,14.795227,14.795227,5.880332,581
2008-05-28,14.519967,14.795227,14.519967,14.795227,5.880332,290
2008-05-29,15.139302,15.345747,15.139302,15.345747,6.099137,290
2008-05-30,15.345747,15.462733,14.458034,15.462733,6.145633,581
2008-06-02,15.462733,15.462733,15.462733,15.462733,6.145633,0
2008-06-03,14.485560,15.036080,13.694187,15.036080,5.976059,3051
2008-06-04,14.458034,14.458034,14.196537,14.451152,5.743582,3051
2008-06-05,14.458034,14.458034,14.196537,14.451152,5.743582,4359
2008-06-06,14.451152,14.451152,14.451152,14.451152,5.743582,726
2008-06-09,14.038262,14.107077,13.783646,14.107077,5.606830,1162
2008-06-10,14.107077,14.107077,14.107077,14.107077,5.606830,0
2008-06-11,13.590964,13.590964,13.508386,13.508386,5.368882,1017
2008-06-12,14.416745,14.416745,14.416745,14.416745,5.729907,145
2008-06-13,13.315704,13.315704,13.281297,13.281297,5.278625,435
2008-06-16,13.288178,13.288178,13.143667,13.212482,5.251274,1162
2008-06-17,13.212482,13.212482,13.157430,13.157430,5.229394,290
2008-06-18,13.157430,13.157430,13.074852,13.074852,5.196574,1453
2008-06-19,12.902814,13.074852,12.895933,13.074852,5.196574,3342
2008-06-20,13.074852,13.074852,13.074852,13.074852,5.196574,0
2008-06-23,13.074852,13.074852,13.074852,13.074852,5.196574,581
2008-06-24,13.074852,13.074852,13.074852,13.074852,5.196574,0
2008-06-25,13.074852,13.281297,13.074852,13.281297,5.278625,726
2008-06-26,12.820236,12.820236,12.386702,12.386702,4.923070,1743
2008-06-27,12.386702,12.386702,12.132086,12.132086,4.821875,435
2008-06-30,12.723895,12.723895,12.723895,12.723895,5.057087,145
2008-07-01,12.056390,12.056390,11.712315,12.042627,4.786319,1598
2008-07-02,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-07-03,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-07-04,12.042627,12.042627,12.042627,12.042627,4.786319,0
2008-07-07,11.739841,11.739841,11.698552,11.698552,4.649569,1453
2008-07-08,11.354477,11.354477,11.216846,11.216846,4.458113,1598
2008-07-10,11.354477,11.354477,11.354477,11.354477,4.512814,145
